language,model,iteration,id,nloc,ccn,token_count,param_count,length,top_nesting_level,flake8,pylint
spanish,claude,1,ClassEval_54::remove_icons,5,1,42,3,11,1,1,10
spanish,claude,1,ClassEval_55::palindromic_length,6,4,62,4,17,1,3,6
spanish,claude,1,ClassEval_55::palindromic_string,27,8,188,1,53,1,11,20
spanish,claude,1,ClassEval_56::accuracy,7,5,66,3,18,1,4,6
spanish,claude,1,ClassEval_56::f1_score,17,13,157,3,33,1,8,12
spanish,claude,1,ClassEval_56::precision,6,8,79,3,17,1,5,8
spanish,claude,1,ClassEval_56::recall,6,8,79,3,17,1,5,8
spanish,claude,1,ClassEval_56::update,10,10,78,3,19,1,3,10
spanish,claude,1,ClassEval_57::map,24,8,142,3,60,2,11,18
spanish,claude,1,ClassEval_57::mrr,18,7,119,3,47,2,8,15
spanish,claude,1,ClassEval_58::check_won,6,4,27,2,16,1,6,7
spanish,claude,1,ClassEval_58::generate_mine_sweeper_map,24,15,215,1,44,1,8,26
spanish,claude,1,ClassEval_58::generate_playerMap,2,3,30,1,10,1,3,9
spanish,claude,1,ClassEval_58::sweep,18,14,209,3,42,1,12,30
spanish,claude,1,ClassEval_59::add_movie,12,1,79,6,33,1,9,17
spanish,claude,1,ClassEval_59::available_movies,14,5,102,4,31,2,7,10
spanish,claude,1,ClassEval_59::book_ticket,13,9,100,3,36,1,9,13
spanish,claude,1,ClassEval_5::display,4,1,20,3,14,1,4,6
spanish,claude,1,ClassEval_5::interpret,21,15,137,2,43,1,15,18
spanish,claude,1,ClassEval_60::create_table,12,1,28,1,16,1,2,7
spanish,claude,1,ClassEval_60::delete_ticket,5,1,40,2,10,1,1,6
spanish,claude,1,ClassEval_60::insert_ticket,7,1,42,5,15,1,4,6
spanish,claude,1,ClassEval_60::search_tickets_by_customer,5,1,37,2,15,1,3,6
spanish,claude,1,ClassEval_61::add_song,2,1,16,2,11,1,2,6
spanish,claude,1,ClassEval_61::play,4,2,17,1,14,1,3,7
spanish,claude,1,ClassEval_61::previous_song,14,7,81,1,26,1,5,14
spanish,claude,1,ClassEval_61::remove_song,3,2,23,2,13,1,2,7
spanish,claude,1,ClassEval_61::set_volume,6,2,26,2,16,1,5,7
spanish,claude,1,ClassEval_61::shuffle,5,2,24,1,15,1,6,12
spanish,claude,1,ClassEval_61::stop,5,2,23,1,15,1,3,7
spanish,claude,1,ClassEval_61::switch_song,15,5,82,1,27,1,5,16
spanish,claude,1,ClassEval_62::construct_stop_word_list,2,1,14,1,8,1,1,4
spanish,claude,1,ClassEval_62::process,8,4,59,2,17,1,5,7
spanish,claude,1,ClassEval_62::remove_stop_words,7,5,62,3,15,1,2,5
spanish,claude,1,ClassEval_63::calculate_word_frequency,8,3,83,2,22,1,9,11
spanish,claude,1,ClassEval_63::process,12,2,95,2,34,1,13,16
spanish,claude,1,ClassEval_63::process_data,8,5,65,2,23,1,8,11
spanish,claude,1,ClassEval_64::binary_to_decimal,8,3,49,1,18,1,3,6
spanish,claude,1,ClassEval_64::decimal_to_binary,11,4,52,1,22,1,5,9
spanish,claude,1,ClassEval_64::decimal_to_hex,13,4,59,1,25,1,6,9
spanish,claude,1,ClassEval_64::decimal_to_octal,12,4,64,1,24,1,6,9
spanish,claude,1,ClassEval_64::hex_to_decimal,2,1,13,1,9,1,1,4
spanish,claude,1,ClassEval_64::octal_to_decimal,2,1,13,1,9,1,1,4
spanish,claude,1,ClassEval_65::format,69,22,433,3,120,2,16,26
spanish,claude,1,ClassEval_65::format_string,55,18,354,3,101,2,17,24
spanish,claude,1,ClassEval_65::parse_more,15,7,54,2,23,1,2,6
spanish,claude,1,ClassEval_65::trans_three,27,11,256,2,42,1,10,16
spanish,claude,1,ClassEval_65::trans_two,36,8,239,2,55,1,1,1
spanish,claude,1,ClassEval_66::is_hex_char,2,1,10,1,10,1,3,5
spanish,claude,1,ClassEval_66::replace,23,7,134,3,59,2,8,11
spanish,claude,1,ClassEval_67::add_dish,10,4,62,2,27,1,4,9
spanish,claude,1,ClassEval_67::calculate_total,9,2,59,1,25,1,6,10
spanish,claude,1,ClassEval_67::checkout,4,2,20,1,16,1,3,8
spanish,claude,1,ClassEval_68::get_page,6,3,49,2,17,1,4,11
spanish,claude,1,ClassEval_68::get_page_info,21,3,114,2,49,1,9,18
spanish,claude,1,ClassEval_68::search,12,3,71,2,35,1,8,14
spanish,claude,1,ClassEval_69::extract_text_from_pdfs,8,3,42,1,15,1,2,5
spanish,claude,1,ClassEval_69::merge_pdfs,8,2,44,2,21,1,8,11
spanish,claude,1,ClassEval_6::get,12,2,84,2,26,1,7,12
spanish,claude,1,ClassEval_6::setNum,4,1,33,1,12,1,2,10
spanish,claude,1,ClassEval_70::_validate_name,4,3,27,2,9,1,2,5
spanish,claude,1,ClassEval_70::_validate_phoneNumber,7,5,50,2,17,1,5,10
spanish,claude,1,ClassEval_70::_validate_sex,6,2,32,2,12,1,3,6
spanish,claude,1,ClassEval_71::check_win,7,3,39,1,17,1,5,12
spanish,claude,1,ClassEval_71::init_game,15,6,117,1,28,1,4,17
spanish,claude,1,ClassEval_71::move,45,20,434,2,82,1,27,56
spanish,claude,1,ClassEval_72::extract_email,3,1,21,2,11,1,5,7
spanish,claude,1,ClassEval_72::findall,2,1,19,3,11,1,8,12
spanish,claude,1,ClassEval_72::generate_email_pattern,2,1,9,1,9,1,4,6
spanish,claude,1,ClassEval_72::generate_phone_number_pattern,2,1,9,1,9,1,6,7
spanish,claude,1,ClassEval_72::generate_split_sentences_pattern,2,1,9,1,9,1,4,7
spanish,claude,1,ClassEval_72::match,4,2,24,3,13,1,7,10
spanish,claude,1,ClassEval_72::split,2,1,19,3,11,1,8,12
spanish,claude,1,ClassEval_72::split_sentences,9,6,80,2,26,1,6,9
spanish,claude,1,ClassEval_72::sub,2,1,23,4,12,1,8,11
spanish,claude,1,ClassEval_72::validate_phone_number,6,2,28,2,17,1,3,7
spanish,claude,1,ClassEval_73::attack,3,1,27,2,12,1,2,5
spanish,claude,1,ClassEval_73::gain_exp,5,2,38,2,17,1,4,13
spanish,claude,1,ClassEval_73::heal,3,1,24,1,10,1,1,6
spanish,claude,1,ClassEval_73::is_alive,2,1,12,1,9,1,1,5
spanish,claude,1,ClassEval_73::level_up,8,2,56,1,18,1,4,17
spanish,claude,1,ClassEval_74::add_white_list,7,3,44,2,17,1,3,7
spanish,claude,1,ClassEval_74::del_white_list,8,3,46,2,17,1,2,7
spanish,claude,1,ClassEval_74::recv,5,5,41,2,12,1,4,7
spanish,claude,1,ClassEval_74::send,8,4,40,2,18,1,6,10
spanish,claude,1,ClassEval_74::show,7,3,30,2,16,1,3,10
spanish,claude,1,ClassEval_75::add_item,4,2,45,4,15,1,3,7
spanish,claude,1,ClassEval_75::remove_item,5,3,50,3,14,1,2,8
spanish,claude,1,ClassEval_75::total_price,5,2,33,1,14,1,3,6
spanish,claude,1,ClassEval_75::view_items,2,1,12,1,10,1,1,5
spanish,claude,1,ClassEval_76::add_user,6,2,29,2,16,1,3,7
spanish,claude,1,ClassEval_76::all_not_signed_in,2,3,25,1,13,1,3,5
spanish,claude,1,ClassEval_76::all_signed_in,6,4,47,1,17,1,4,9
spanish,claude,1,ClassEval_76::check_sign_in,4,2,25,2,16,1,2,7
spanish,claude,1,ClassEval_76::sign_in,5,2,27,2,14,1,3,7
spanish,claude,1,ClassEval_77::eat_food,11,3,70,1,29,1,7,16
spanish,claude,1,ClassEval_77::move,13,3,102,2,30,1,5,16
spanish,claude,1,ClassEval_77::random_food_position,9,3,60,1,17,1,4,11
spanish,claude,1,ClassEval_77::reset,5,1,31,1,15,1,2,11
spanish,claude,1,ClassEval_78::count_words,10,6,55,2,22,1,7,8
spanish,claude,1,ClassEval_78::process_text_file,9,4,64,2,23,1,6,9
spanish,claude,1,ClassEval_78::split_sentences,16,5,106,2,33,1,6,10
spanish,claude,1,ClassEval_79::delete,2,1,11,2,9,1,1,5
spanish,claude,1,ClassEval_79::insert,18,7,125,2,34,1,7,10
spanish,claude,1,ClassEval_79::select,10,3,51,3,23,1,8,11
spanish,claude,1,ClassEval_79::select_by_age_range,2,1,13,3,10,1,3,6
spanish,claude,1,ClassEval_79::select_female_under_age,2,1,11,2,9,1,2,4
spanish,claude,1,ClassEval_79::update,10,3,63,3,20,1,8,8
spanish,claude,1,ClassEval_7::check_balanced_brackets,10,6,76,1,20,1,5,8
spanish,claude,1,ClassEval_7::clear_expr,2,3,26,1,10,1,2,6
spanish,claude,1,ClassEval_80::delete,8,3,51,2,18,1,5,6
spanish,claude,1,ClassEval_80::insert,5,2,43,2,13,1,3,4
spanish,claude,1,ClassEval_80::select,15,6,96,3,30,1,6,8
spanish,claude,1,ClassEval_80::update,13,4,85,3,27,1,8,7
spanish,claude,1,ClassEval_81::correlation,11,5,133,2,29,1,7,12
spanish,claude,1,ClassEval_81::correlation_matrix,24,10,221,1,43,1,8,12
spanish,claude,1,ClassEval_81::mean,2,1,16,1,11,1,2,5
spanish,claude,1,ClassEval_81::median,7,2,40,1,19,1,3,9
spanish,claude,1,ClassEval_81::mode,9,5,68,1,25,1,6,9
spanish,claude,1,ClassEval_81::standard_deviation,6,3,52,1,21,1,5,8
spanish,claude,1,ClassEval_81::z_score,5,3,59,1,14,1,3,5
spanish,claude,1,ClassEval_82::add_stock,2,1,16,2,11,1,3,6
spanish,claude,1,ClassEval_82::buy_stock,8,2,45,2,21,1,5,11
spanish,claude,1,ClassEval_82::calculate_portfolio_value,5,2,31,1,14,1,3,7
spanish,claude,1,ClassEval_82::get_portfolio_summary,8,2,59,1,19,1,7,10
spanish,claude,1,ClassEval_82::get_stock_value,2,1,21,2,11,1,4,5
spanish,claude,1,ClassEval_82::remove_stock,6,3,43,2,17,1,5,7
spanish,claude,1,ClassEval_82::sell_stock,16,5,89,2,40,1,12,15
spanish,claude,1,ClassEval_83::create_student_table,12,1,28,1,18,1,2,7
spanish,claude,1,ClassEval_83::delete_student_by_name,6,1,46,2,16,1,3,6
spanish,claude,1,ClassEval_83::insert_student,7,1,52,2,16,1,5,8
spanish,claude,1,ClassEval_83::search_student_by_name,8,1,56,2,20,1,7,11
spanish,claude,1,ClassEval_84::process_file,7,3,71,1,22,1,5,10
spanish,claude,1,ClassEval_84::read_file,3,1,24,1,10,1,1,6
spanish,claude,1,ClassEval_84::read_file_as_json,4,1,32,1,14,1,5,9
spanish,claude,1,ClassEval_84::write_file,3,1,33,2,11,1,2,5
spanish,claude,1,ClassEval_85::auto_check_conflict,10,5,54,1,26,1,4,14
spanish,claude,1,ClassEval_85::auto_set_mode,5,2,27,1,12,1,2,9
spanish,claude,1,ClassEval_85::get_mode,2,3,29,1,6,1,2,6
spanish,claude,1,ClassEval_85::get_target_temperature,2,1,10,1,8,1,2,5
spanish,claude,1,ClassEval_85::set_mode,5,2,29,2,12,1,1,5
spanish,claude,1,ClassEval_85::set_target_temperature,2,1,13,2,9,1,1,5
spanish,claude,1,ClassEval_85::simulate_operation,18,6,79,1,30,1,7,21
spanish,claude,1,ClassEval_86::check_winner,12,11,214,1,29,1,10,27
spanish,claude,1,ClassEval_86::is_board_full,6,6,35,1,12,1,1,5
spanish,claude,1,ClassEval_86::make_move,11,8,103,3,30,1,7,18
spanish,claude,1,ClassEval_87::add_seconds,5,1,38,2,13,1,3,7
spanish,claude,1,ClassEval_87::datetime_to_string,2,1,15,2,9,1,1,4
spanish,claude,1,ClassEval_87::get_current_date,3,1,21,1,9,1,1,5
spanish,claude,1,ClassEval_87::get_current_time,3,1,21,1,10,1,1,5
spanish,claude,1,ClassEval_87::get_format_time,2,1,21,7,14,1,2,5
spanish,claude,1,ClassEval_87::get_minutes,7,1,58,3,20,1,6,10
spanish,claude,1,ClassEval_87::string_to_datetime,12,3,113,4,38,1,1,1
spanish,claude,1,ClassEval_88::cos,3,1,23,2,13,1,4,9
spanish,claude,1,ClassEval_88::factorial,9,5,50,2,17,1,3,7
spanish,claude,1,ClassEval_88::sin,3,1,22,2,10,1,1,6
spanish,claude,1,ClassEval_88::tan,3,1,23,2,12,1,4,9
spanish,claude,1,ClassEval_88::taylor,8,2,70,3,22,1,7,11
spanish,claude,1,ClassEval_89::_generate_cards,3,2,26,1,6,1,1,5
spanish,claude,1,ClassEval_89::answer,11,4,71,2,30,1,11,13
spanish,claude,1,ClassEval_89::evaluate_expression,6,2,31,2,19,1,4,6
spanish,claude,1,ClassEval_89::get_my_cards,3,2,26,1,10,1,3,7
spanish,claude,1,ClassEval_8::deposit,5,2,27,2,10,1,3,7
spanish,claude,1,ClassEval_8::transfer,4,1,25,3,14,1,2,6
spanish,claude,1,ClassEval_8::view_balance,2,1,10,1,5,1,1,5
spanish,claude,1,ClassEval_8::withdraw,7,3,39,2,15,1,6,11
spanish,claude,1,ClassEval_90::get_fragment,5,4,41,1,12,1,3,7
spanish,claude,1,ClassEval_90::get_host,4,1,24,1,12,1,5,7
spanish,claude,1,ClassEval_90::get_path,9,4,55,1,22,1,7,10
spanish,claude,1,ClassEval_90::get_query_params,8,3,69,1,19,1,6,9
spanish,claude,1,ClassEval_90::get_scheme,4,1,24,1,11,1,2,6
spanish,claude,1,ClassEval_91::add,4,2,31,2,13,1,2,6
spanish,claude,1,ClassEval_91::fix_path,2,1,13,1,11,1,3,5
spanish,claude,1,ClassEval_91::parse,9,5,58,3,22,1,5,11
spanish,claude,1,ClassEval_92::delete_user_by_username,4,1,35,2,13,1,1,6
spanish,claude,1,ClassEval_92::insert_user,4,1,38,3,13,1,2,6
spanish,claude,1,ClassEval_92::search_user_by_username,5,1,37,2,15,1,2,6
spanish,claude,1,ClassEval_92::validate_user_login,5,1,43,3,16,1,4,6
spanish,claude,1,ClassEval_93::compute_idf_weight_dict,5,2,46,2,14,1,3,7
spanish,claude,1,ClassEval_93::cosine_similarities,8,2,69,2,26,1,14,17
spanish,claude,1,ClassEval_93::n_similarity,8,1,73,2,23,1,11,14
spanish,claude,1,ClassEval_93::similarity,7,3,59,2,19,1,10,14
spanish,claude,1,ClassEval_94::add_item,2,1,28,4,14,1,2,6
spanish,claude,1,ClassEval_94::display_items,9,3,57,1,22,1,6,10
spanish,claude,1,ClassEval_94::insert_coin,5,2,33,2,15,1,4,7
spanish,claude,1,ClassEval_94::purchase_item,12,4,70,2,34,1,10,17
spanish,claude,1,ClassEval_94::restock_item,6,2,34,3,19,1,5,9
spanish,claude,1,ClassEval_95::add_product,5,2,48,4,15,1,3,7
spanish,claude,1,ClassEval_95::change_order_status,4,2,31,3,16,1,3,8
spanish,claude,1,ClassEval_95::create_order,10,3,57,4,30,1,5,10
spanish,claude,1,ClassEval_95::get_product_quantity,4,2,27,2,15,1,2,6
spanish,claude,1,ClassEval_95::track_order,4,2,28,2,13,1,1,6
spanish,claude,1,ClassEval_95::update_product_quantity,3,2,28,3,10,1,2,6
spanish,claude,1,ClassEval_96::celsius_to_fahrenheit,2,1,18,1,11,1,2,6
spanish,claude,1,ClassEval_96::fahrenheit_to_celsius,2,1,18,1,11,1,2,6
spanish,claude,1,ClassEval_96::query,13,7,97,3,28,1,10,13
spanish,claude,1,ClassEval_96::set_city,2,1,13,2,12,1,2,6
spanish,claude,1,ClassEval_97::is_valid_input,17,6,144,2,36,1,13,11
spanish,claude,1,ClassEval_97::text2int,39,7,260,2,56,1,11,13
spanish,claude,1,ClassEval_98::find_element,4,3,36,2,17,1,2,6
spanish,claude,1,ClassEval_98::process_xml_data,15,8,119,2,37,1,11,18
spanish,claude,1,ClassEval_98::read_xml,5,1,33,1,14,1,2,7
spanish,claude,1,ClassEval_98::write_xml,14,6,103,2,24,1,5,13
spanish,claude,1,ClassEval_99::create_zip_file,16,7,112,3,34,1,17,21
spanish,claude,1,ClassEval_99::extract_all,10,2,53,2,22,1,6,13
spanish,claude,1,ClassEval_99::extract_file,12,3,69,3,27,1,7,14
spanish,claude,1,ClassEval_99::read_zip_file,10,5,54,1,19,1,3,11
spanish,claude,1,ClassEval_9::add,13,3,119,2,31,1,6,12
spanish,claude,1,ClassEval_9::multiply,25,10,218,2,50,1,10,13
spanish,claude,1,ClassEval_9::subtract,59,20,391,4,103,1,27,40
spanish,claude,2,ClassEval_0::filter,17,5,105,2,36,1,8,9
spanish,claude,2,ClassEval_0::get_jwt_user,17,8,82,2,41,1,14,17
spanish,claude,2,ClassEval_0::is_start_with,3,2,29,2,13,1,4,5
spanish,claude,2,ClassEval_0::set_current_user_info_and_log,3,1,19,2,12,1,2,7
spanish,claude,2,ClassEval_10::calculate_binary_info,14,2,76,1,25,1,8,11
spanish,claude,2,ClassEval_10::clean_non_binary_chars,2,3,26,1,10,1,5,6
spanish,claude,2,ClassEval_10::convert_to_ascii,7,3,59,1,17,1,3,7
spanish,claude,2,ClassEval_10::convert_to_utf8,7,3,70,1,19,1,5,8
spanish,claude,2,ClassEval_11::add,2,1,12,2,12,1,3,6
spanish,claude,2,ClassEval_11::check,6,4,35,1,16,1,2,5
spanish,claude,2,ClassEval_11::has,2,1,16,2,12,1,4,8
spanish,claude,2,ClassEval_11::remove,2,1,13,2,12,1,3,5
spanish,claude,2,ClassEval_12::calculate_hand_value,16,6,77,2,34,1,11,11
spanish,claude,2,ClassEval_12::check_winner,30,11,131,4,70,2,11,16
spanish,claude,2,ClassEval_12::create_deck,6,3,69,1,18,1,12,11
spanish,claude,2,ClassEval_13::add_book,6,2,54,3,13,1,3,9
spanish,claude,2,ClassEval_13::remove_book,18,10,102,3,33,1,6,11
spanish,claude,2,ClassEval_13::view_book_quantity,2,1,19,2,11,1,2,6
spanish,claude,2,ClassEval_13::view_inventory,2,1,10,1,11,1,1,5
spanish,claude,2,ClassEval_14::add_book,7,1,40,3,16,1,2,7
spanish,claude,2,ClassEval_14::borrow_book,7,1,48,2,16,1,6,9
spanish,claude,2,ClassEval_14::create_table,12,1,28,1,17,1,1,6
spanish,claude,2,ClassEval_14::remove_book,7,1,48,2,16,1,4,9
spanish,claude,2,ClassEval_14::return_book,7,1,48,2,16,1,6,9
spanish,claude,2,ClassEval_14::search_books,5,1,30,1,11,1,3,5
spanish,claude,2,ClassEval_15::bad_character_heuristic,20,7,156,1,39,1,1,1
spanish,claude,2,ClassEval_15::match_in_pattern,5,3,44,2,16,1,3,7
spanish,claude,2,ClassEval_15::mismatch_in_text,7,4,65,2,22,1,7,13
spanish,claude,2,ClassEval_16::apply_operator,24,10,134,3,42,1,8,10
spanish,claude,2,ClassEval_16::calculate,12,5,62,2,29,1,7,10
spanish,claude,2,ClassEval_16::precedence,9,4,41,2,19,1,3,6
spanish,claude,2,ClassEval_17::add_event,2,1,16,2,11,1,4,8
spanish,claude,2,ClassEval_17::get_available_slots,23,9,192,2,49,1,16,19
spanish,claude,2,ClassEval_17::get_events,6,3,43,2,16,1,4,8
spanish,claude,2,ClassEval_17::get_upcoming_events,6,3,53,2,25,1,11,15
spanish,claude,2,ClassEval_17::is_available,7,4,42,3,22,1,10,10
spanish,claude,2,ClassEval_17::remove_event,3,2,23,2,13,1,4,9
spanish,claude,2,ClassEval_18::::delitem::,3,1,23,2,13,1,1,6
spanish,claude,2,ClassEval_18::::getitem::,10,4,77,3,26,2,5,8
spanish,claude,2,ClassEval_18::::iter::,2,1,13,1,12,1,1,4
spanish,claude,2,ClassEval_18::::len::,2,1,13,1,12,1,1,4
spanish,claude,2,ClassEval_18::::setitem::,7,3,65,4,24,2,2,6
spanish,claude,2,ClassEval_18::_convert_key,3,2,40,2,11,1,2,4
spanish,claude,2,ClassEval_18::_to_camel_case,3,2,38,1,11,1,2,4
spanish,claude,2,ClassEval_19::generate_primes,13,7,110,1,29,1,7,16
spanish,claude,2,ClassEval_19::get_primes,2,1,10,1,10,1,2,6
spanish,claude,2,ClassEval_1::calculate_annulus_area,5,1,35,3,13,1,4,8
spanish,claude,2,ClassEval_1::calculate_circle_area,2,1,16,1,9,1,3,8
spanish,claude,2,ClassEval_1::calculate_cylinder_area,3,1,28,2,12,1,1,7
spanish,claude,2,ClassEval_1::calculate_sector_area,2,1,20,2,10,1,1,5
spanish,claude,2,ClassEval_1::calculate_sphere_area,3,1,20,1,10,1,1,6
spanish,claude,2,ClassEval_20::add_user,6,2,30,2,18,1,3,8
spanish,claude,2,ClassEval_20::get_messages,5,2,27,2,17,1,5,11
spanish,claude,2,ClassEval_20::remove_user,5,2,26,2,17,1,3,7
spanish,claude,2,ClassEval_20::send_message,5,3,50,4,20,1,4,10
spanish,claude,2,ClassEval_21::add_course,3,2,24,2,9,1,3,6
spanish,claude,2,ClassEval_21::check_course_conflict,9,4,55,2,26,1,10,11
spanish,claude,2,ClassEval_21::is_free_at,15,3,102,2,35,1,11,12
spanish,claude,2,ClassEval_21::remove_course,3,2,23,2,10,1,4,6
spanish,claude,2,ClassEval_22::get_all_major,6,3,37,1,14,1,2,5
spanish,claude,2,ClassEval_22::get_most_popular_class_in_major,11,7,90,2,29,1,13,13
spanish,claude,2,ClassEval_22::get_students_by_major,6,3,42,2,16,1,1,5
spanish,claude,2,ClassEval_22::register_class,8,4,71,3,21,1,7,8
spanish,claude,2,ClassEval_22::register_student,6,2,29,2,9,1,2,8
spanish,claude,2,ClassEval_23::_select,13,4,125,5,39,1,14,20
spanish,claude,2,ClassEval_23::count,10,7,73,2,24,1,5,12
spanish,claude,2,ClassEval_23::count_all,6,2,36,1,21,1,7,10
spanish,claude,2,ClassEval_23::select,17,6,127,4,39,2,10,17
spanish,claude,2,ClassEval_23::select_all,6,2,51,1,15,1,7,14
spanish,claude,2,ClassEval_24::add,2,1,12,2,12,1,2,8
spanish,claude,2,ClassEval_24::divide,2,1,12,2,12,1,2,7
spanish,claude,2,ClassEval_24::multiply,2,1,12,2,12,1,2,7
spanish,claude,2,ClassEval_24::subtract,2,1,12,2,12,1,2,7
spanish,claude,2,ClassEval_25::_save_cookies,8,2,39,1,17,1,3,12
spanish,claude,2,ClassEval_25::get_cookies,6,2,45,2,16,1,4,10
spanish,claude,2,ClassEval_25::load_cookies,11,4,76,1,21,1,4,12
spanish,claude,2,ClassEval_26::process_csv_data,22,8,125,3,48,1,11,16
spanish,claude,2,ClassEval_26::read_csv,10,2,69,2,22,1,6,9
spanish,claude,2,ClassEval_26::write_csv,9,2,52,3,18,1,4,7
spanish,claude,2,ClassEval_27::add_currency_rate,5,2,29,3,14,1,2,7
spanish,claude,2,ClassEval_27::convert,16,1,93,4,30,1,3,6
spanish,claude,2,ClassEval_27::get_supported_currencies,2,1,22,1,9,1,1,4
spanish,claude,2,ClassEval_27::update_currency_rate,6,3,41,3,15,1,1,7
spanish,claude,2,ClassEval_28::create_table,3,1,31,4,18,1,2,6
spanish,claude,2,ClassEval_28::delete_from_database,6,1,46,3,12,1,2,6
spanish,claude,2,ClassEval_28::insert_into_database,14,5,106,3,31,1,8,11
spanish,claude,2,ClassEval_28::search_database,12,3,59,3,22,1,5,11
spanish,claude,2,ClassEval_29::mean,6,2,37,2,15,1,3,6
spanish,claude,2,ClassEval_29::median,8,2,49,2,20,1,4,8
spanish,claude,2,ClassEval_29::mode,10,5,75,2,27,1,7,9
spanish,claude,2,ClassEval_2::_convert_type,7,4,47,3,16,1,2,7
spanish,claude,2,ClassEval_2::add_argument,4,2,35,4,18,1,4,7
spanish,claude,2,ClassEval_2::get_argument,2,1,17,2,11,1,2,5
spanish,claude,2,ClassEval_2::parse_arguments,37,13,253,2,65,1,16,21
spanish,claude,2,ClassEval_30::get_correlation,15,5,145,1,34,1,10,19
spanish,claude,2,ClassEval_30::get_max,2,1,13,1,9,1,1,5
spanish,claude,2,ClassEval_30::get_min,2,1,13,1,9,1,1,5
spanish,claude,2,ClassEval_30::get_std_deviation,7,4,79,1,22,1,6,14
spanish,claude,2,ClassEval_30::get_sum,2,1,13,1,9,1,1,5
spanish,claude,2,ClassEval_30::get_variance,6,4,60,1,19,1,6,8
spanish,claude,2,ClassEval_31::correlation_coefficient,9,4,106,2,26,1,7,13
spanish,claude,2,ClassEval_31::kurtosis,12,5,98,1,28,1,7,11
spanish,claude,2,ClassEval_31::pdf,8,2,75,3,18,1,7,13
spanish,claude,2,ClassEval_31::skewness,7,3,69,1,21,1,5,9
spanish,claude,2,ClassEval_32::caesar_decipher,12,4,106,3,28,1,6,7
spanish,claude,2,ClassEval_32::rail_fence_decipher,30,14,206,3,55,1,14,16
spanish,claude,2,ClassEval_32::vigenere_decipher,19,5,134,2,41,1,10,13
spanish,claude,2,ClassEval_33::BulkItemPromo,6,3,41,1,17,1,4,7
spanish,claude,2,ClassEval_33::FidelityPromo,4,2,34,1,15,1,4,7
spanish,claude,2,ClassEval_33::LargeOrderPromo,5,2,33,1,20,1,6,9
spanish,claude,2,ClassEval_33::due,4,2,42,1,14,1,3,7
spanish,claude,2,ClassEval_33::total,2,2,25,1,12,1,2,6
spanish,claude,2,ClassEval_34::_get_alignment_value,7,1,36,2,13,1,4,5
spanish,claude,2,ClassEval_34::add_heading,10,5,59,3,17,1,4,7
spanish,claude,2,ClassEval_34::add_table,18,9,128,2,31,1,8,13
spanish,claude,2,ClassEval_34::read_text,7,2,44,1,14,1,4,10
spanish,claude,2,ClassEval_34::write_text,21,7,135,4,42,1,15,21
spanish,claude,2,ClassEval_35::find_blank,5,4,50,2,13,1,4,6
spanish,claude,2,ClassEval_35::get_possible_moves,17,8,100,2,39,1,14,13
spanish,claude,2,ClassEval_35::move,24,12,170,3,41,1,9,8
spanish,claude,2,ClassEval_35::solve,21,5,145,1,53,1,16,27
spanish,claude,2,ClassEval_36::clear_inbox,12,5,86,2,35,1,10,17
spanish,claude,2,ClassEval_36::fetch,6,3,31,1,16,1,6,9
spanish,claude,2,ClassEval_36::get_occupied_size,5,2,24,1,15,1,5,7
spanish,claude,2,ClassEval_36::is_full_with_one_more_email,2,1,18,2,12,1,4,8
spanish,claude,2,ClassEval_36::send_to,14,2,78,4,35,1,8,13
spanish,claude,2,ClassEval_37::caesar_cipher,12,4,94,3,26,1,5,5
spanish,claude,2,ClassEval_37::rail_fence_cipher,17,9,107,3,37,1,9,12
spanish,claude,2,ClassEval_37::vigenere_cipher,16,4,117,2,31,1,6,9
spanish,claude,2,ClassEval_38::process_excel_data,19,5,149,3,39,1,10,16
spanish,claude,2,ClassEval_38::read_excel,9,2,55,2,23,1,6,10
spanish,claude,2,ClassEval_38::write_excel,12,3,54,3,25,1,9,16
